Name,Link
"Brueghel the Younger, Pieter",https://web.archive.org/web/20120921165537/http://www.nga.gov/cgi-bin/tsearch?artistid=3627
"Bruen, E. Dorsey, Miss",https://web.archive.org/web/20120921165537/http://www.nga.gov/cgi-bin/tsearch?artistid=7315
"Brugge, Frans van",https://web.archive.org/web/20120921165537/http://www.nga.gov/cgi-bin/tsearch?artistid=4882
"Bruggen, Coosje van",https://web.archive.org/web/20120921165537/http://www.nga.gov/cgi-bin/tsearch?artistid=23548
"Bruggen, Jan van der",https://web.archive.org/web/20120921165537/http://www.nga.gov/cgi-bin/tsearch?artistid=3628
"Brugghen, Hendrick Jansz. ter",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=9714
"Brugghen, Hendrick ter",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=9714
"Brugsal, Alexander van",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=2044
"Bruin, Claas",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=7134
"Brun, Augustin",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=5872
"Brun, Franz",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=3629
"Brun, Isaac",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=6181
"Brunelleschi, Filippo",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=5547
"Bruner, Francis",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=7316
"Brunet-Debaines, Alfred-Louis",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=3630
"Brunovsky, Albin",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=22290
"Brunskill, Ann",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=3631
"Bruntsch, Hal",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=35342
"Bruntsch, Harold Clement",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=35342
"Brus, Günter",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=19095
"Brusasorci, Felice",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=12733
"Bruseth, Alf",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=7317
"Brush, Daniel",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=2407
"Brush, George de Forest",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=29805
"Brush, Julie C.",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=7318
Brussels 17th Century,https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=35281
"Brussel-Smith, Bernard",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=33243
"Brustolon, Giovanni Battista",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=3632
"Brustoloni, Giovanni Battista",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=3632
"Bruton, Esther",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=33244
"Bruton, Helen",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=33245
"Bruton, Margaret",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=33246
Brutus (pseud.),https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=1737
"Bruycker, Jules de",https://web.archive.org/web/20120921165734/http://www.nga.gov/cgi-bin/tsearch?artistid=34536
"Bruyn, Abraham de",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=3633
"Bruyn, Nicolaes de",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=3634
"Bruyn, the Elder, Bartholomaeus",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=1035
"Bruyn I, Barthel",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=1035
"Bry, Edith",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=33247
"Bry, Jan Theodor de",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=3635
"Bry, Theodor de",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=3636
"Bryan, Alfred",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=36896
"Bryan, Edgar",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=35996
"Bryan, Michael",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=6980
"Bryant, Benjamin",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=7319
"Bryant, William",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=10433
"Bryen, Camille",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=3637
"Brzozowski, Tadeusz Alexander",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=3638
"Bubb, James George",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=6100
"Bubley, Esther",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=22434
"Bucci, Andrew A.",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=33248
"Buchholz, Wolff",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=25828
"Buck, Henry Bennett",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=33249
"Buck, Roger",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=33250
"Buckland-Wright, John",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=33251
"Buckler, John Chessell",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=6566
"Buckley, Ann Gene",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=7320
"Buckley, Carmel",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=24339
"Budash, Frank",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=7321
"Budd, David",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=3639
"Budíková, Jana",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=24914
"Budington, Jonathan",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=1036
"Budnik, Dan",https://web.archive.org/web/20120921165522/http://www.nga.gov/cgi-bin/tsearch?artistid=30521
"Buechner, Edward W.",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=7322
"Buell, Alice Standish",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=33252
"Buentig, Clemens",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=24899
"Buergerniss, Carl",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=7323
"Bufalini, Francesco",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=19580
"Bufano, Virginia",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=7324
"Buff, Conrad",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=33253
"Buffagnotti, Carlo Antonio",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=20416
"Buffet, Bernard",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=3640
"Bugiardini, Giuliano",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=1052
"Buhot, Félix-Hilaire",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=2408
"Buisson, C.-A.-L.",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=3641
"Buker, Ruth",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=7325
"Bukill, Henrietta S.",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=7326
"Bukowski, Henry",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=34216
"Bulder, Nico",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=5707
"Bulder, Nicolaas Johannes Bernardus",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=5707
Bulgarian 19th Century,https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=2827
"Bulhak, Jan",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=28758
"Bull, Charles Livingston",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=5726
"Bullant, Jean",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=11397
"Bullock, George",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=6101
"Bulone, Angelo",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=7327
"Bultman, Fritz",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=21590
"Bulwer, James",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=2409
"Bunbury, Henry William",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=3642
"Bunce, Louis",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=3643
"Bundschuh, Gunther",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=3644
"Bundy, Horace",https://web.archive.org/web/20120921165445/http://www.nga.gov/cgi-bin/tsearch?artistid=1055
"Bunker, Dennis Miller",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=21689
"Bunker, George",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=3645
"Buonaccorsi, Pietro",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=1777
"Buonamici, Agostino",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=5666
"Buonamici, Antonio",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=6646
"Buonarroti, Michelangelo",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=3473
"Buondelmonti, Giuseppe Maria",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=31002
"Buquet, Henry",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=3646
"Burant, Frantisek",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=24779
"Burchfield, Charles",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=3647
"Burchfield, Charles Ephraim",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=3647
"Burck, Jacob",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=33254
"Burden, Chris",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=20067
"Burdy, Zenon",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=24002
"Burdyniewicz, Zenon",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=24002
"Buren, Daniel",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=11971
"Burge, Irene M.",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=7328
"Burger, Rosa",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=7329
"Burger, Samuel",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=27285
"Burger, Sebastian",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=27285
"Burgess, John",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=9821
"Burgess, Lorraine M.",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=33255
"Burghers, Michael",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=2411
"Burgkmair, Hans",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=2412
"Burgkmair I, Hans",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=2412
"Burke, David",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=34161
"Burkert, Robert Randall",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=35341
"Burkhardt, Hans Gustav",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=33256
"Burliuk, David Davidovich",https://web.archive.org/web/20120921165719/http://www.nga.gov/cgi-bin/tsearch?artistid=34404
"Burnand, Eugène",https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=6623
"Burne-Jones, Edward Coley, Sir",https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=5570
"Burner, Adella",https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=34601
"Burnet, Greg",https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=28466
"Burnet, Gregory",https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=28466
"Burnett, Calvin",https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=34282
"Burns, Alexa",https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=24898
"Burns, Milton James",https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=33257
"Burr, George Elbert",https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=6081
"Burrage, Barbara",https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=3648
Burrell,https://web.archive.org/web/20120921165256/http://www.nga.gov/cgi-bin/tsearch?artistid=7330
"Bussy, Simon Albert",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=17813
"Busti, Agostino",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=4877
"Butke, John",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=5909
"Butler, Andrew Reid",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=35339
"Butler, C. Irving",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=6435
"Butler, James",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=35782
"Butler, Jimmy",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=35782
"Butler, Reginald",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=2045
"Butlin, Earl",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=7336
"Butscher, LeRoy",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=34219
"Butteux, François-Charles",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=21431
"Button, Della",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=7337
"Butts, J.R.",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=34603
"Butts, Jr., Thomas",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=3651
"Buys, Jacob",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=18525
"Buys, Jacobus",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=18525
"Buytewech, Willem",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=2413
"Buytewech, Willem Pietersz",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=2413
"Buzzelli, Joseph Anthony",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=33260
"Byars, James Lee",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=10406
"Byrne, Thomas",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=7338
"Byron, George Gordon Byron, Lord",https://web.archive.org/web/20120921165351/http://www.nga.gov/cgi-bin/tsearch?artistid=16995
